attack_don,attack_rec,brood_size,Nest_ID,Date_analysis,Age_A,Age_B,Age_C,direction,brood_ID,row_id,young_end,old_end,phase,date_brood,weight_tot,food_cat,age_diff
B,A,3,7,138,19,18,14,BA,7_2019,3552,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3553,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3554,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3555,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3556,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,C,3,7,138,19,18,14,BC,7_2019,3557,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3558,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3559,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3560,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3561,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3562,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3563,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3564,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3565,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3566,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3567,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3568,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
C,B,3,7,138,19,18,14,CB,7_2019,3569,2019-05-12,2019-05-22,late,1387_2019,224.4,high,2
B,C,3,7,138,19,18,14,BC,7_2019,3570,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3571,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3572,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3573,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3574,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3575,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3576,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,A,3,7,138,19,18,14,BA,7_2019,3577,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3578,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3579,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,C,3,7,138,19,18,14,BC,7_2019,3580,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3581,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3582,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3583,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3584,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3585,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3586,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3587,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3588,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3589,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3590,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3591,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3592,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3593,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3594,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3595,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3596,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3597,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3598,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3599,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3600,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3601,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3602,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3603,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3604,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,A,3,7,138,19,18,14,BA,7_2019,3605,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3606,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3607,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3608,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3609,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3610,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3611,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3612,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3613,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3614,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3615,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,C,3,7,138,19,18,14,BC,7_2019,3616,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3617,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3618,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3619,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3620,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3621,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3622,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3623,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3624,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3625,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3626,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3627,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3628,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3629,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3630,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3631,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3632,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3633,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3634,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3635,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3636,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3637,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3638,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3639,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3640,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3641,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3642,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3643,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3644,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3645,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3646,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3647,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3648,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3649,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3650,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3651,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3652,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3653,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3654,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3655,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3656,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3657,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3658,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3659,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3660,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3661,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3662,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3663,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3664,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3665,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3666,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3667,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3668,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3669,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3670,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3671,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3672,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3673,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,A,3,7,138,19,18,14,BA,7_2019,3674,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3675,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3676,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3677,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3678,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3679,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3680,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3681,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3682,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3683,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3684,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3685,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,C,3,7,138,19,18,14,BC,7_2019,3686,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3687,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3688,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3689,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3690,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3691,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,C,3,7,138,19,18,14,BC,7_2019,3692,2019-05-12,2019-05-22,late,1387_2019,224.4,high,-2
B,A,3,7,138,19,18,14,BA,7_2019,3693,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,138,19,18,14,BA,7_2019,3694,2019-05-12,2019-05-22,late,1387_2019,224.4,high,1
B,A,3,7,139,20,19,15,BA,7_2019,3695,2019-05-12,2019-05-22,late,1397_2019,3.2,low,1
B,A,3,7,139,20,19,15,BA,7_2019,3696,2019-05-12,2019-05-22,late,1397_2019,3.2,low,1
B,A,3,7,139,20,19,15,BA,7_2019,3697,2019-05-12,2019-05-22,late,1397_2019,3.2,low,1
B,A,3,7,139,20,19,15,BA,7_2019,3698,2019-05-12,2019-05-22,late,1397_2019,3.2,low,1
B,A,3,7,139,20,19,15,BA,7_2019,3699,2019-05-12,2019-05-22,late,1397_2019,3.2,low,1
C,A,3,7,139,20,19,15,CA,7_2019,3700,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
C,A,3,7,139,20,19,15,CA,7_2019,3701,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
C,A,3,7,139,20,19,15,CA,7_2019,3702,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
C,A,3,7,139,20,19,15,CA,7_2019,3703,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
C,A,3,7,139,20,19,15,CA,7_2019,3704,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
C,A,3,7,139,20,19,15,CA,7_2019,3705,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
C,A,3,7,139,20,19,15,CA,7_2019,3706,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
B,C,3,7,139,20,19,15,BC,7_2019,3707,2019-05-12,2019-05-22,late,1397_2019,3.2,low,-2
C,A,3,7,139,20,19,15,CA,7_2019,3708,2019-05-12,2019-05-22,late,1397_2019,3.2,low,3
B,C,3,7,139,20,19,15,BC,7_2019,3709,2019-05-12,2019-05-22,late,1397_2019,3.2,low,-2
A,B,3,7,140,21,20,16,AB,7_2019,3710,2019-05-12,2019-05-22,late,1407_2019,29,low,-1
A,B,3,7,140,21,20,16,AB,7_2019,3711,2019-05-12,2019-05-22,late,1407_2019,29,low,-1
A,B,3,7,140,21,20,16,AB,7_2019,3712,2019-05-12,2019-05-22,late,1407_2019,29,low,-1
B,A,3,7,140,21,20,16,BA,7_2019,3713,2019-05-12,2019-05-22,late,1407_2019,29,low,1
B,A,3,7,140,21,20,16,BA,7_2019,3714,2019-05-12,2019-05-22,late,1407_2019,29,low,1
B,A,3,7,140,21,20,16,BA,7_2019,3715,2019-05-12,2019-05-22,late,1407_2019,29,low,1
B,A,3,7,140,21,20,16,BA,7_2019,3716,2019-05-12,2019-05-22,late,1407_2019,29,low,1
B,A,3,7,140,21,20,16,BA,7_2019,3717,2019-05-12,2019-05-22,late,1407_2019,29,low,1
A,C,3,7,125,6,5,1,AC,7_2019,3781,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,B,3,7,125,6,5,1,AB,7_2019,3782,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3783,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3784,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,C,3,7,125,6,5,1,AC,7_2019,3785,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3786,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3787,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3788,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3789,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
C,A,3,7,125,6,5,1,CA,7_2019,3790,2019-05-12,2019-05-22,early,1257_2019,NA,NA,3
C,A,3,7,125,6,5,1,CA,7_2019,3791,2019-05-12,2019-05-22,early,1257_2019,NA,NA,3
A,C,3,7,125,6,5,1,AC,7_2019,3792,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3793,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3794,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
B,A,3,7,125,6,5,1,BA,7_2019,3795,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3796,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3797,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3798,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3799,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3800,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
A,B,3,7,125,6,5,1,AB,7_2019,3801,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3802,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3803,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3804,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,C,3,7,125,6,5,1,AC,7_2019,3805,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3806,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3807,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3808,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3809,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3810,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3811,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3812,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3813,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3814,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3815,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3816,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3817,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3818,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3819,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3820,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
B,C,3,7,125,6,5,1,BC,7_2019,3821,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-2
B,C,3,7,125,6,5,1,BC,7_2019,3822,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-2
B,A,3,7,125,6,5,1,BA,7_2019,3823,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3824,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3825,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3826,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3827,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3828,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3829,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3830,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3831,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3832,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3833,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3834,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3835,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
A,B,3,7,125,6,5,1,AB,7_2019,3836,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3837,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3838,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3839,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3840,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3841,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3842,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3843,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
B,A,3,7,125,6,5,1,BA,7_2019,3844,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3845,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3846,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3847,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3848,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
A,B,3,7,125,6,5,1,AB,7_2019,3849,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3850,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3851,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3852,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3853,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3854,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3855,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
